file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.952380952,0,0.769230769,0.885661957,0.573870574,6,88,1,23,0,0,duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.9,0,0.769230769,0.827920228,0.556410256,7,84,1,21,0,0,duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.870967742,0,0,0.671889401,0.435483871,1,108,1,28,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.791666667,0,0.470588235,0.704099822,0.420751634,2,104,1,27,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.961538462,0.833333333,0.833333333,0.94150641,0.897435897,3,100,1,26,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.92,0.666666667,0.666666667,0.870967742,0.793333333,4,96,1,25,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.863636364,0,0.666666667,0.811111111,0.51010101,5,92,1,24,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.904761905,0.714285714,0.714285714,0.857142857,0.80952381,6,88,1,23,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.975609756,0.923076923,0.923076923,0.961990133,0.94934334,7,84,1,21,0,0,duration_in_bed,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.9,0.4,0.4,0.814285714,0.65,1,108,1,28,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.964285714,0.8,0.8,0.939393939,0.882142857,2,104,1,27,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.909090909,0.444444444,0.444444444,0.821969697,0.676767677,3,100,1,26,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.923076923,0.6,0.6,0.870967742,0.761538462,4,96,1,25,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.923076923,0.5,0.5,0.838461538,0.711538462,5,92,1,24,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.888888889,0,0.6,0.795238095,0.496296296,6,88,1,23,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.909090909,0.6,0.6,0.851851852,0.754545455,7,84,1,21,0,0,bedexit_duration,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.851851852,0.5,0.5,0.781481481,0.675925926,1,108,1,28,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.912280702,0.444444444,0.444444444,0.813042708,0.678362573,2,104,1,27,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.896551724,0,0,0.784482759,0.298850575,3,100,1,26,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.93877551,0.769230769,0.769230769,0.900491214,0.85400314,4,96,1,25,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.981818182,0.8,0.8,0.96969697,0.890909091,5,92,1,24,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.954545455,0.833333333,0.833333333,0.932900433,0.893939394,6,88,1,23,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,1,1,1,1,1,7,84,1,21,0,0,bedexit_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.833333333,0,0,0.595238095,0.416666667,1,108,1,28,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.730769231,0,0,0.420745921,0.243589744,2,104,1,27,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.905660377,0.545454545,0.545454545,0.826865352,0.725557461,3,100,1,26,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.872727273,0,0,0.675659824,0.436363636,4,96,1,25,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.979591837,0.909090909,0.909090909,0.965491651,0.944341373,5,92,1,24,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.904761905,0.714285714,0.714285714,0.850340136,0.80952381,6,88,1,23,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.952380952,0,0.909090909,0.942760943,0.62049062,7,84,1,21,0,0,tossnturn_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.8,0.5,0.5,0.705714286,0.65,1,108,1,28,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.881355932,0,0,0.77452491,0.440677966,2,104,1,27,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.888888889,0.4,0.4,0.766666667,0.644444444,3,100,1,26,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.897959184,0.615384615,0.615384615,0.825036714,0.7566719,4,96,1,25,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.905660377,0.285714286,0.285714286,0.802336029,0.595687332,5,92,1,24,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.941176471,0.4,0.4,0.902521008,0.670588235,6,88,1,23,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.913043478,0.5,0.5,0.836553945,0.706521739,7,84,1,21,0,0,min_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.903225806,0.25,0.25,0.79124424,0.576612903,1,108,1,28,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.931034483,0.5,0.5,0.865726228,0.715517241,2,104,1,27,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.905660377,0.545454545,0.545454545,0.826865352,0.725557461,3,100,1,26,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.943396226,0,0.75,0.918441875,0.564465409,4,96,1,25,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.916666667,0,0.727272727,0.848232323,0.547979798,5,92,1,24,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.916666667,0,0.285714286,0.838860544,0.400793651,6,88,1,23,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.976744186,0.909090909,0.909090909,0.961710125,0.942917548,7,84,1,21,0,0,max_hr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.939393939,0,0,0.832034632,0.313131313,1,108,1,28,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.925925926,0.666666667,0.666666667,0.863075196,0.796296296,2,104,1,27,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.892857143,0,0.285714286,0.808035714,0.392857143,3,100,1,26,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.869565217,0.625,0.625,0.806451613,0.747282609,4,96,1,25,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.96,0.8,0.8,0.933333333,0.88,5,92,1,24,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.936170213,0.666666667,0.666666667,0.878419453,0.80141844,6,88,1,23,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.904761905,0,0.545454545,0.818021485,0.483405483,7,84,1,21,0,0,min_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.852459016,0,0,0.633255269,0.426229508,1,108,1,28,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.892857143,0,0.222222222,0.784511785,0.371693122,2,104,1,27,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.901960784,0.615384615,0.615384615,0.830316742,0.7586727,3,100,1,26,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.833333333,0,0.461538462,0.725392887,0.431623932,4,96,1,25,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.923076923,0.5,0.5,0.838461538,0.711538462,5,92,1,24,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.926829268,0.8,0.8,0.890592334,0.863414634,6,88,1,23,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.909090909,0,0.666666667,0.882154882,0.525252525,7,84,1,21,0,0,max_rr,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.955223881,0,0,0.873347548,0.47761194,1,108,1,28,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.842105263,0,0,0.612440191,0.421052632,2,104,1,27,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.892857143,0,0,0.697544643,0.297619048,3,100,1,26,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.905660377,0.444444444,0.444444444,0.801514844,0.675052411,4,96,1,25,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.88,0.4,0.4,0.768,0.64,5,92,1,24,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.85106383,0.222222222,0.222222222,0.671394799,0.536643026,6,88,1,23,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.936170213,0,0,0.762805359,0.312056738,7,84,1,21,0,0,fm_count,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.9,0,0.444444444,0.783174603,0.448148148,1,108,1,28,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.88,0.625,0.625,0.825909091,0.7525,2,104,1,27,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.897959184,0,0.714285714,0.829719388,0.537414966,3,100,1,26,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.905660377,0.444444444,0.444444444,0.801514844,0.675052411,4,96,1,25,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.905660377,0,0.333333333,0.780083857,0.412997904,5,92,1,24,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.87804878,0,0.714285714,0.794051767,0.530778165,6,88,1,23,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.976744186,0.909090909,0.909090909,0.961710125,0.942917548,7,84,1,21,0,0,hrv_score,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.984126984,0.857142857,0.857142857,0.969614512,0.920634921,1,108,1,28,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.851851852,0,0.363636364,0.70768289,0.405162738,2,104,1,27,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.916666667,0,0.8,0.866145833,0.572222222,3,100,1,26,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.909090909,0.285714286,0.285714286,0.788437369,0.597402597,4,96,1,25,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.888888889,0.666666667,0.666666667,0.82962963,0.777777778,5,92,1,24,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.875,0,0.285714286,0.71747449,0.386904762,6,88,1,23,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.96,0.5,0.5,0.908888889,0.73,7,84,1,21,0,0,hrv_lf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.9,0.4,0.4,0.814285714,0.65,1,108,1,28,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.925925926,0,0.727272727,0.861748801,0.551066218,2,104,1,27,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.88372093,0.761904762,0.761904762,0.849460133,0.822812846,3,100,1,26,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.925925926,0,0.571428571,0.850315754,0.499118166,4,96,1,25,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.897959184,0.545454545,0.545454545,0.803957947,0.721706865,5,92,1,24,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.978723404,0.888888889,0.888888889,0.965889902,0.933806147,6,88,1,23,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp_norm,resp,sleep,ROCKET,0.904761905,0,0.727272727,0.871893539,0.544011544,7,84,1,21,0,0,hrv_hf,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.784313725,0.421052632,0.421052632,0.680524842,0.602683179,1,108,1,28,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0.533333333,0.533333333,0.782887701,0.698039216,2,104,1,27,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.923076923,0.666666667,0.666666667,0.858974359,0.794871795,3,100,1,26,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.905660377,0.444444444,0.444444444,0.846148644,0.675052411,4,96,1,25,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.916666667,0,0.727272727,0.891414141,0.547979798,5,92,1,24,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.977777778,0.909090909,0.909090909,0.965512266,0.943434343,6,88,1,23,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.958333333,0,0.8,0.905246914,0.586111111,7,84,1,21,1,0,avg_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.830188679,0,0.5,0.71212938,0.443396226,1,108,1,28,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.905660377,0,0.727272727,0.884037632,0.544311035,2,104,1,27,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.884615385,0,0.545454545,0.793378497,0.476689977,3,100,1,26,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.978723404,0.933333333,0.933333333,0.968474033,0.956028369,4,96,1,25,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.978723404,0.923076923,0.923076923,0.967594108,0.950900164,5,92,1,24,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.933333333,0.727272727,0.727272727,0.889177489,0.83030303,6,88,1,23,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.926829268,0.769230769,0.769230769,0.897644361,0.848030019,7,84,1,21,1,0,avg_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0.631578947,0.631578947,0.809907121,0.747162023,1,108,1,28,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.807692308,0,0.307692308,0.686480186,0.371794872,2,104,1,27,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.84,0,0.461538462,0.719134615,0.433846154,3,100,1,26,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.857142857,0,0.5,0.737327189,0.452380952,4,96,1,25,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.956521739,0.857142857,0.857142857,0.933333333,0.906832298,5,92,1,24,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.958333333,0.75,0.75,0.921130952,0.854166667,6,88,1,23,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.979591837,0.8,0.8,0.966288738,0.889795918,7,84,1,21,1,0,avg_act,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0.631578947,0.631578947,0.816511868,0.747162023,1,108,1,28,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.88,0.625,0.625,0.825909091,0.7525,2,104,1,27,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.941176471,0,0.833333333,0.920955882,0.591503268,3,100,1,26,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.897959184,0.615384615,0.615384615,0.843267332,0.7566719,4,96,1,25,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.888888889,0.666666667,0.666666667,0.844444444,0.777777778,5,92,1,24,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.909090909,0,0.727272727,0.883116883,0.545454545,6,88,1,23,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.933333333,0.666666667,0.666666667,0.874074074,0.8,7,84,1,21,1,0,duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.872727273,0.533333333,0.533333333,0.824242424,0.703030303,1,108,1,28,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.966666667,0.666666667,0.666666667,0.93030303,0.816666667,2,104,1,27,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.92,0,0.769230769,0.882307692,0.563076923,3,100,1,26,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.96,0.833333333,0.833333333,0.939569892,0.896666667,4,96,1,25,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.913043478,0,0.615384615,0.823076923,0.509476031,5,92,1,24,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.933333333,0,0.8,0.876190476,0.577777778,6,88,1,23,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.916666667,0,0.4,0.863580247,0.438888889,7,84,1,21,1,0,duration_in_bed,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.846153846,0,0.470588235,0.7468649,0.438914027,1,108,1,28,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.823529412,0,0.428571429,0.739750446,0.417366947,2,104,1,27,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.897959184,0,0.714285714,0.835459184,0.537414966,3,100,1,26,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.916666667,0,0.615384615,0.838502895,0.510683761,4,96,1,25,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.941176471,0,0.75,0.890686275,0.56372549,5,92,1,24,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.956521739,0.8,0.8,0.928571429,0.87826087,6,88,1,23,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.926829268,0,0.833333333,0.902589581,0.586720867,7,84,1,21,1,0,bedexit_duration,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.847457627,0.181818182,0.181818182,0.771384548,0.514637904,1,108,1,28,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.928571429,0,0.666666667,0.868686869,0.531746032,2,104,1,27,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.892857143,0.25,0.25,0.772321429,0.571428571,3,100,1,26,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.823529412,0.181818182,0.181818182,0.678626876,0.502673797,4,96,1,25,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.905660377,0.285714286,0.285714286,0.781671159,0.595687332,5,92,1,24,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.875,0,0.285714286,0.759566327,0.386904762,6,88,1,23,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.909090909,0.6,0.6,0.84040404,0.754545455,7,84,1,21,1,0,bedexit_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.842105263,0.307692308,0.307692308,0.750491614,0.574898785,1,108,1,28,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.807692308,0,0.307692308,0.692307692,0.371794872,2,104,1,27,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.916666667,0.75,0.75,0.880208333,0.833333333,3,100,1,26,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.913043478,0.75,0.75,0.870967742,0.831521739,4,96,1,25,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.897959184,0,0.6,0.868163265,0.499319728,5,92,1,24,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.930232558,0,0.833333333,0.872785161,0.587855297,6,88,1,23,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.930232558,0,0.8,0.906115418,0.576744186,7,84,1,21,1,0,tossnturn_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.830188679,0,0.5,0.740431267,0.443396226,1,108,1,28,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0.533333333,0.533333333,0.792869875,0.698039216,2,104,1,27,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.941176471,0.769230769,0.769230769,0.914309955,0.85520362,3,100,1,26,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.913043478,0,0.8,0.887517532,0.571014493,4,96,1,25,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.941176471,0.666666667,0.666666667,0.895424837,0.803921569,5,92,1,24,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.857142857,0,0.615384615,0.779434851,0.490842491,6,88,1,23,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.918918919,0.823529412,0.823529412,0.890655361,0.871224165,7,84,1,21,1,0,min_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.912280702,0.615384615,0.615384615,0.852901484,0.763832659,1,108,1,28,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.925925926,0.666666667,0.666666667,0.88664422,0.796296296,2,104,1,27,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.869565217,0,0.588235294,0.780850384,0.485933504,3,100,1,26,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.925925926,0.5,0.5,0.884707288,0.712962963,4,96,1,25,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.958333333,0.833333333,0.833333333,0.9375,0.895833333,5,92,1,24,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.933333333,0.727272727,0.727272727,0.889177489,0.83030303,6,88,1,23,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.930232558,0.727272727,0.727272727,0.900164435,0.828752643,7,84,1,21,1,0,max_hr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.816326531,0.571428571,0.571428571,0.732361516,0.693877551,1,108,1,28,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.905660377,0,0.666666667,0.862206975,0.524109015,2,104,1,27,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.96,0.857142857,0.857142857,0.934285714,0.908571429,3,100,1,26,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.869565217,0,0.666666667,0.804114072,0.512077295,4,96,1,25,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.909090909,0.75,0.75,0.866666667,0.829545455,5,92,1,24,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.979591837,0.857142857,0.857142857,0.962099125,0.918367347,6,88,1,23,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.923076923,0.8,0.8,0.886609687,0.861538462,7,84,1,21,1,0,min_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.867924528,0,0.625,0.812398922,0.497641509,1,108,1,28,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.867924528,0.461538462,0.461538462,0.757091965,0.664731495,2,104,1,27,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0.461538462,0.461538462,0.749905732,0.66214178,3,100,1,26,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.916666667,0,0.615384615,0.828784119,0.510683761,4,96,1,25,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.941176471,0.666666667,0.666666667,0.91372549,0.803921569,5,92,1,24,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.88372093,0.615384615,0.615384615,0.816636852,0.749552773,6,88,1,23,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.926829268,0,0.833333333,0.871725384,0.586720867,7,84,1,21,1,0,max_rr,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.885245902,0,0,0.682903981,0.295081967,1,108,1,28,1,0,fm_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862068966,0,0,0.65308255,0.431034483,2,104,1,27,1,0,fm_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.857142857,0,0,0.642857143,0.285714286,3,100,1,26,1,0,fm_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0.363636364,0.363636364,0.717842562,0.613190731,4,96,1,25,1,0,fm_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.862745098,0,0.25,0.691013072,0.370915033,5,92,1,24,1,0,fm_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.897959184,0.285714286,0.285714286,0.766763848,0.591836735,6,88,1,23,1,0,fm_count,,,,,,,,,
sleep_ts_resp,resp,sleep,ROCKET,0.869565217,0.25,0.25,0.708937198,0.559782609,7,84,1,21,1,0,fm_count,,,,,,,,,
